iter	Passed	Remaining
4985	717443	721472
4986	717573	721314
4987	717685	721138
4988	717826	720992
4989	717935	720812
4990	718070	720659
4991	718195	720497
4992	718332	720346
4993	718450	720176
4994	718585	720024
4995	718698	719849
4996	718833	719696
4997	718957	719532
4998	719081	719369
4999	719199	719199
5000	719319	719032
5001	719448	718873
5002	719582	718719
5003	719703	718552
5004	719837	718399
5005	719969	718244
5006	720101	718087
5007	720227	717926
5008	720355	717767
5009	720469	717592
5010	720622	717458
5011	720745	717294
5012	720876	717137
5013	721002	716976
5014	721138	716824
5015	721254	716653
5016	721392	716503
5017	721515	716338
5018	721651	716187
5019	721762	716011
5020	721879	715841
5021	722008	715682
5022	722129	715516
5023	722249	715349
5024	722385	715197
5025	722506	715031
5026	722639	714876
5027	722754	714704
5028	722886	714549
5029	723013	714389
5030	723157	714245
5031	723273	714074
5032	723414	713928
5033	723526	713753
5034	723654	713593
5035	723782	713434
5036	723966	713330
5037	724095	713172
5038	724224	713014
5039	724335	712837
5040	724471	712686
5041	724597	712525
5042	724733	712374
5043	724840	712194
5044	724958	712025
5045	725084	711864
5046	725225	711718
5047	725339	711545
5048	725470	711389
5049	725581	711213
5050	725702	711047
5051	725823	710881
5052	725962	710733
5053	726073	710558
5054	726201	710398
5055	726324	710234
5056	726460	710084
5057	726567	709904
5058	726699	709748
5059	726806	709569
5060	726941	709417
5061	727067	709257
5062	727208	709110
5063	727470	709082
5064	727671	708995
5065	727805	708841
5066	727940	708689
5067	728059	708522
5068	728192	708367
5069	728308	708197
5070	728439	708041
5071	728556	707871
5072	728685	707714
5073	728803	707545
5074	728937	707392
5075	729052	707220
5076	729196	707077
5077	729309	706904
5078	729445	706753
5079	729560	706581
5080	729694	706429
5081	729801	706249
5082	729916	706078
5083	730042	705918
5084	730186	705775
5085	730336	705637
5086	730475	705489
5087	730603	705331
5088	730739	705180
5089	730862	705016
5090	730997	704864
5091	731121	704702
5092	731268	704562
5093	731388	704395
5094	731522	704242
5095	731638	704073
5096	731761	703909
5097	731871	703733
5098	732011	703586
5099	732121	703411
5100	732265	703267
5101	732393	703109
5102	732522	702951
5103	732629	702772
5104	732767	702624
5105	732905	702475
5106	733036	702319
5107	733150	702148
5108	733285	701996
5109	733397	701822
5110	733526	701665
5111	733638	701491
5112	733761	701328
5113	733900	701180
5114	734108	701098
5115	734220	700924
5116	734343	700761
5117	734473	700605
5118	734607	700453
5119	734729	700288
5120	734860	700133
5121	734975	699962
5122	735114	699815
5123	735237	699652
5124	735380	699507
5125	735490	699333
5126	735623	699179
5127	735736	699007
5128	735874	698858
5129	735994	698692
5130	736135	698547
5131	736257	698382
5132	736386	698225
5133	736500	698053
5134	736627	697895
5135	736743	697725
5136	736882	697577
5137	736991	697402
5138	737115	697240
5139	737226	697066
5140	737367	696920
5141	737478	696746
5142	737608	696590
5143	737740	696436
5144	737889	696298
5145	738014	696137
5146	738154	695990
5147	738274	695825
5148	738398	695663
5149	738516	695496
5150	738650	695344
5151	738758	695167
5152	738901	695023
5153	739029	694865
5154	739150	694700
5155	739253	694519
5156	739368	694349
5157	739501	694196
5158	739633	694042
5159	739757	693881
5160	739904	693741
5161	740034	693585
5162	740165	693429
5163	740286	693265
5164	740437	693129
5165	740583	692989
5166	740722	692841
5167	740842	692675
5168	740981	692529
5169	741103	692365
5170	741236	692212
5171	741351	692042
5172	741509	691912
5173	741660	691777
5174	741797	691627
5175	741916	691461
5176	742050	691309
5177	742164	691139
5178	742302	690990
5179	742410	690814
5180	742547	690665
5181	742653	690487
5182	742772	690321
5183	742896	690160
5184	743039	690016
5185	743156	689848
5186	743289	689695
5187	743402	689524
5188	743534	689370
5189	743659	689210
5190	743784	689050
5191	743889	688871
5192	744030	688726
5193	744146	688557
5194	744288	688412
5195	744401	688242
5196	744538	688092
5197	744643	687914
5198	744787	687771
5199	744901	687601
5200	745037	687451
5201	745174	687302
5202	745308	687150
5203	745430	686988
5204	745565	686836
5205	745676	686663
5206	745803	686506
5207	745935	686352
5208	746078	686208
5209	746215	686059
5210	746358	685916
5211	746484	685757
5212	746629	685616
5213	746750	685452
5214	746890	685306
5215	747015	685146
5216	747157	685001
5217	747279	684839
5218	747427	684700
5219	747562	684549
5220	747732	684430
5221	747844	684258
5222	747990	684118
5223	748121	683963
5224	748305	683857
5225	748603	683856
5226	748718	683687
5227	748861	683543
5228	748983	683380
5229	749118	683230
5230	749239	683066
5231	749383	682924
5232	749500	682757
5233	749630	682601
5234	749753	682440
5235	749897	682298
5236	750015	682131
5237	750168	681997
5238	750286	681831
5239	750492	681745
5240	750648	681613
5241	750790	681469
5242	750916	681310
5243	751058	681165
5244	751185	681008
5245	751314	680852
5246	751442	680694
5247	751574	680541
5248	751693	680376
5249	751830	680227
5250	751954	680066
5251	752107	679932
5252	752228	679769
5253	752356	679612
5254	752481	679452
5255	752631	679316
5256	752761	679160
5257	752910	679022
5258	753033	678861
5259	753168	678711
5260	753277	678537
5261	753420	678393
5262	753551	678239
5263	753692	678094
5264	753815	677932
5265	753948	677780
5266	754079	677626
5267	754217	677478
5268	754325	677303
5269	754448	677142
5270	754579	676988
5271	754717	676840
5272	754828	676668
5273	754951	676507
5274	755067	676340
5275	755239	676222
5276	755387	676083
5277	755521	675932
5278	755638	675766
5279	755771	675614
5280	755936	675490
5281	756136	675397
5282	756245	675224
5283	756385	675078
5284	756511	674919
5285	756697	674815
5286	756820	674653
5287	756961	674508
5288	757074	674338
5289	757208	674187
5290	757321	674017
5291	757461	673871
5292	757590	673715
5293	757722	673563
5294	757843	673400
5295	757977	673249
5296	758094	673082
5297	758252	672953
5298	758446	672854
5299	758622	672741
5300	758733	672569
5301	758875	672425
5302	758985	672252
5303	759113	672095
5304	759231	671930
5305	759354	671769
5306	759476	671607
5307	759606	671453
5308	759726	671289
5309	759867	671145
5310	759975	670970
5311	760100	670811
5312	760220	670647
5313	760347	670491
5314	760460	670321
5315	760604	670179
5316	760723	670015
5317	760862	669868
5318	760993	669714
5319	761122	669558
5320	761246	669399
5321	761394	669259
5322	761523	669105
5323	761670	668965
5324	761784	668796
5325	761921	668648
5326	762042	668485
5327	762175	668334
5328	762290	668166
5329	762433	668023
5330	762561	667866
5331	762696	667717
5332	762820	667557
5333	762976	667425
5334	763102	667268
5335	763235	667116
5336	763355	666952
5337	763545	666850
5338	763685	666705
5339	763825	666559
5340	763980	666426
5341	764118	666278
5342	764251	666127
5343	764390	665981
5344	764508	665816
5345	764641	665664
5346	764776	665514
5347	764917	665369
5348	765054	665221
5349	765194	665075
5350	765321	664918
5351	765463	664775
5352	765597	664624
5353	765735	664476
5354	765864	664321
5355	765996	664168
5356	766127	664015
5357	766273	663874
5358	766499	663803
5359	766627	663648
5360	766756	663492
5361	766882	663334
5362	767021	663188
5363	767141	663025
5364	767287	662885
5365	767412	662726
5366	767551	662580
5367	767672	662417
5368	767801	662262
5369	767915	662094
5370	768046	661941
5371	768160	661772
5372	768298	661625
5373	768458	661497
5374	768585	661341
5375	768710	661182
5376	768862	661047
5377	768981	660883
5378	769126	660742
5379	769368	660684
5380	769646	660656
5381	769756	660485
5382	769889	660334
5383	770012	660174
5384	770140	660017
5385	770261	659856
5386	770396	659706
5387	770542	659566
5388	770676	659415
5389	770799	659255
5390	770925	659098
5391	771033	658924
5392	771166	658773
5393	771280	658605
5394	771412	658453
5395	771519	658279
5396	771661	658135
5397	771774	657966
5398	771913	657820
5399	772035	657660
5400	772169	657509
5401	772287	657344
5402	772420	657193
5403	772546	657035
5404	772675	656881
5405	772795	656718
5406	772946	656582
5407	773056	656411
5408	773185	656256
5409	773304	656093
5410	773440	655944
5411	773556	655778
5412	773688	655627
5413	773807	655463
5414	773940	655312
5415	774049	655140
5416	774166	654976
5417	774291	654818
5418	774422	654664
5419	774541	654502
5420	774671	654348
5421	774791	654186
5422	774921	654032
5423	775043	653871
5424	775182	653725
5425	775289	653552
5426	775435	653411
5427	775550	653245
5428	775688	653098
5429	775803	652931
5430	775934	652779
5431	776049	652612
5432	776190	652468
5433	776303	652300
5434	776435	652148
5435	776564	651994
5436	776701	651846
5437	776825	651687
5438	776951	651530
5439	777088	651382
5440	777211	651223
5441	777330	651060
5442	777463	650909
5443	777583	650747
5444	777720	650599
5445	777836	650434
5446	777976	650289
5447	778107	650136
5448	778234	649981
5449	778350	649815
5450	778488	649668
5451	778605	649504
5452	778747	649360
5453	778866	649197
5454	779018	649062
5455	779184	648939
5456	779319	648790
5457	779438	648627
5458	779588	648490
5459	779696	648318
5460	779833	648171
5461	779958	648013
5462	780086	647858
5463	780207	647697
5464	780335	647542
5465	780467	647391
5466	780613	647251
5467	780734	647089
5468	780856	646929
5469	780989	646779
5470	781118	646624
5471	781222	646450
5472	781344	646289
5473	781482	646143
5474	781625	646001
5475	781751	645844
5476	781888	645697
5477	782015	645541
5478	782161	645400
5479	782269	645229
5480	782403	645079
5481	782522	644917
5482	782680	644786
5483	782858	644673
5484	783011	644539
5485	783184	644421
5486	783325	644277
5487	783445	644115
5488	783575	643962
5489	783693	643799
5490	783807	643632
5491	783929	643473
5492	784067	643326
5493	784194	643170
5494	784331	643023
5495	784444	642856
5496	784584	642711
5497	784695	642542
5498	784837	642399
5499	784949	642231
5500	785090	642086
5501	785206	641922
5502	785329	641763
5503	785446	641600
5504	785567	641439
5505	785690	641281
5506	785815	641123
5507	785935	640962
5508	786071	640814
5509	786202	640662
5510	786331	640508
5511	786456	640350
5512	786631	640234
5513	786764	640084
5514	786908	639943
5515	787037	639788
5516	787176	639642
5517	787293	639479
5518	787432	639334
5519	787546	639168
5520	787685	639022
5521	787803	638859
5522	787938	638711
5523	788067	638557
5524	788225	638426
5525	788337	638259
5526	788503	638135
5527	788643	637990
5528	788787	637849
5529	788914	637694
5530	789046	637542
5531	789159	637376
5532	789282	637217
5533	789413	637065
5534	789553	636920
5535	789664	636752
5536	789793	636598
5537	789909	636434
5538	790058	636297
5539	790267	636208
5540	790536	636166
5541	790656	636005
5542	790797	635861
5543	790927	635709
5544	791064	635562
5545	791184	635400
5546	791311	635246
5547	791429	635083
5548	791556	634928
5549	791664	634758
5550	791793	634604
5551	791911	634442
5552	792039	634288
5553	792164	634130
5554	792310	633990
5555	792436	633835
5556	792570	633685
5557	792696	633529
5558	792831	633381
5559	792948	633217
5560	793081	633067
5561	793219	632921
5562	793357	632774
5563	793464	632603
5564	793582	632441
5565	793696	632276
5566	793831	632128
5567	793985	631994
5568	794131	631854
5569	794245	631688
5570	794380	631540
5571	794490	631371
5572	794623	631221
5573	794746	631063
5574	794874	630909
5575	795000	630753
5576	795125	630596
5577	795244	630435
5578	795360	630272
5579	795529	630151
5580	795662	630000
5581	795783	629841
5582	795919	629693
5583	796033	629528
5584	796159	629372
5585	796275	629208
5586	796396	629048
5587	796508	628882
5588	796649	628738
5589	796760	628571
5590	796896	628423
5591	797022	628268
5592	797157	628119
5593	797266	627950
5594	797408	627807
5595	797537	627654
5596	797682	627514
5597	797800	627352
5598	797940	627207
5599	798066	627052
5600	798190	626895
5601	798306	626731
5602	798439	626581
5603	798546	626411
5604	798670	626254
5605	798785	626090
5606	798916	625938
5607	799041	625782
5608	799177	625635
5609	799291	625470
5610	799427	625323
5611	799544	625160
5612	799673	625007
5613	799780	624837
5614	799914	624688
5615	800034	624528
5616	800159	624372
5617	800279	624212
5618	800419	624067
5619	800543	623910
5620	800672	623758
5621	800792	623598
5622	800934	623455
5623	801045	623288
5624	801175	623136
5625	801305	622984
5626	801449	622842
5627	801575	622687
5628	801725	622551
5629	801844	622390
5630	801990	622251
5631	802098	622081
5632	802230	621931
5633	802349	621770
5634	802486	621624
5635	802590	621452
5636	802732	621309
5637	802850	621147
5638	802986	621000
5639	803113	620846
5640	803246	620697
5641	803367	620538
5642	803518	620402
5643	803646	620248
5644	803777	620097
5645	803881	619925
5646	804017	619778
5647	804130	619613
5648	804256	619458
5649	804381	619302
5650	804518	619156
5651	804624	618985
5652	804742	618824
5653	804858	618662
5654	804994	618514
5655	805107	618349
5656	805247	618205
5657	805375	618052
5658	805578	617956
5659	805705	617802
5660	805836	617651
5661	805962	617496
5662	806094	617346
5663	806207	617181
5664	806338	617030
5665	806470	616880
5666	806603	616730
5667	806712	616563
5668	806847	616414
5669	806965	616254
5670	807102	616107
5671	807215	615942
5672	807352	615796
5673	807475	615639
5674	807604	615487
5675	807718	615323
5676	807860	615181
5677	807974	615016
5678	808115	614873
5679	808230	614710
5680	808365	614562
5681	808477	614396
5682	808618	614254
5683	808738	614094
5684	808870	613944
5685	808992	613787
5686	809125	613637
5687	809254	613485
5688	809381	613331
5689	809509	613178
5690	809635	613023
5691	809751	612862
5692	809885	612713
5693	809989	612542
5694	810112	612384
5695	810233	612227
5696	810368	612079
5697	810503	611931
5698	810640	611785
5699	810762	611627
5700	810891	611475
5701	811017	611321
5702	811259	611254
5703	811484	611174
5704	811610	611019
5705	811746	610872
5706	811870	610716
5707	812006	610569
5708	812121	610406
5709	812260	610261
5710	812384	610106
5711	812543	609976
5712	812667	609820
5713	812790	609663
5714	812913	609507
5715	813053	609363
5716	813180	609209
5717	813329	609072
5718	813431	608900
5719	813571	608756
5720	813691	608597
5721	813816	608442
5722	813935	608282
5723	814067	608132
5724	814186	607973
5725	814308	607816
5726	814468	607686
5727	814604	607540
5728	814735	607389
5729	814870	607241
5730	814994	607086
5731	815130	606939
5732	815244	606776
5733	815378	606627
5734	815501	606471
5735	815637	606324
5736	815751	606161
5737	815880	606009
5738	815993	605845
5739	816116	605689
5740	816241	605534
5741	816379	605389
5742	816493	605225
5743	816631	605080
5744	816756	604925
5745	816887	604775
5746	817007	604616
5747	817137	604465
5748	817248	604300
5749	817373	604145
5750	817482	603978
5751	817615	603829
5752	817732	603669
5753	817857	603514
5754	817969	603350
5755	818103	603202
5756	818213	603035
5757	818352	602891
5758	818473	602734
5759	818607	602586
5760	818723	602424
5761	818852	602272
5762	818984	602123
5763	819127	601982
5764	819242	601819
5765	819366	601664
5766	819482	601503
5767	819614	601353
5768	819724	601188
5769	819855	601037
5770	819981	600884
5771	820112	600733
5772	820226	600571
5773	820357	600421
5774	820496	600276
5775	820633	600131
5776	820747	599967
5777	820886	599824
5778	821006	599665
5779	821132	599511
5780	821236	599341
5781	821377	599199
5782	821482	599030
5783	821599	598870
5784	821782	598757
5785	821917	598610
5786	822025	598443
5787	822158	598295
5788	822276	598135
5789	822405	597984
5790	822530	597829
5791	822664	597681
5792	822785	597524
5793	822910	597370
5794	823023	597207
5795	823171	597068
5796	823279	596902
5797	823418	596758
5798	823542	596603
5799	823680	596458
5800	823792	596294
5801	823930	596149
5802	824076	596010
5803	824219	595869
5804	824349	595718
5805	824479	595567
5806	824602	595412
5807	824731	595260
5808	824849	595101
5809	824966	594941
5810	825148	594828
5811	825282	594680
5812	825393	594516
5813	825532	594371
5814	825646	594209
5815	825765	594051
5816	825916	593915
5817	826048	593766
5818	826166	593607
5819	826296	593456
5820	826411	593295
5821	826550	593151
5822	826668	592992
5823	826793	592838
5824	826916	592682
5825	827044	592530
5826	827158	592368
5827	827293	592221
5828	827412	592063
5829	827555	591922
5830	827663	591755
5831	827789	591602
5832	827911	591446
5833	828033	591290
5834	828157	591135
5835	828287	590984
5836	828398	590820
5837	828534	590675
5838	828641	590508
5839	828774	590360
5840	828895	590203
5841	829021	590049
5842	829153	589900
5843	829286	589752
5844	829396	589588
5845	829519	589432
5846	829627	589267
5847	829746	589108
5848	829866	588950
5849	829993	588798
5850	830109	588638
5851	830251	588496
5852	830380	588345
5853	830518	588200
5854	830627	588035
5855	830754	587883
5856	830871	587723
5857	831011	587580
5858	831127	587421
5859	831265	587276
5860	831378	587114
5861	831524	586975
5862	831641	586815
5863	831778	586670
5864	831891	586508
5865	832022	586358
5866	832317	586324
5867	832512	586220
5868	832632	586063
5869	832744	585900
5870	832879	585753
5871	832989	585589
5872	833144	585456
5873	833267	585301
5874	833399	585152
5875	833510	584989
5876	833649	584845
5877	833767	584687
5878	833904	584541
5879	834010	584374
5880	834151	584231
5881	834271	584075
5882	834407	583929
5883	834522	583768
5884	834665	583627
5885	834776	583464
5886	834915	583320
5887	835035	583163
5888	835172	583017
5889	835291	582860
5890	835420	582709
5891	835546	582556
5892	835687	582414
5893	835811	582260
5894	835945	582113
5895	836055	581948
5896	836184	581798
5897	836301	581639
5898	836459	581509
5899	836579	581351
5900	836707	581200
5901	836815	581035
5902	836941	580882
5903	837061	580725
5904	837206	580585
5905	837316	580422
5906	837451	580275
5907	837561	580112
5908	837700	579968
5909	837805	579800
5910	837934	579650
5911	838049	579490
5912	838176	579337
5913	838290	579177
5914	838424	579030
5915	838534	578866
5916	838665	578717
5917	838783	578559
5918	838928	578419
5919	839057	578269
5920	839191	578122
5921	839306	577962
5922	839443	577817
5923	839546	577648
5924	839684	577504
5925	839809	577351
5926	839953	577211
5927	840060	577045
5928	840197	576900
5929	840309	576738
5930	840459	576602
5931	840564	576435
5932	840673	576271
5933	840794	576115
5934	840927	575967
5935	841034	575802
5936	841167	575655
5937	841285	575496
5938	841416	575348
5939	841544	575196
5940	841666	575042
5941	841837	574920
5942	841976	574777
5943	842106	574626
5944	842229	574472
5945	842348	574315
5946	842498	574179
5947	842622	574025
5948	842770	573888
5949	842893	573734
5950	843032	573590
5951	843160	573439
5952	843301	573297
5953	843426	573144
5954	843561	572998
5955	843684	572843
5956	843816	572695
5957	843926	572532
5958	844067	572390
5959	844178	572228
5960	844319	572086
5961	844433	571926
5962	844568	571779
5963	844677	571616
5964	844817	571473
5965	844932	571313
5966	845062	571164
5967	845181	571007
5968	845313	570859
5969	845438	570706
5970	845567	570556
5971	845688	570400
5972	845828	570257
5973	845957	570107
5974	846089	569959
5975	846218	569809
5976	846358	569666
5977	846487	569516
5978	846621	569370
5979	846724	569202
5980	846864	569059
5981	846977	568899
5982	847109	568751
5983	847238	568601
5984	847389	568465
5985	847520	568317
5986	847657	568172
5987	847767	568009
5988	847912	567870
5989	848031	567713
5990	848157	567561
5991	848263	567396
5992	848400	567252
5993	848524	567098
5994	848672	566961
5995	848785	566800
5996	848899	566640
5997	849029	566491
5998	849168	566348
5999	849290	566193
6000	849419	566043
6001	849533	565883
6002	849673	565741
6003	849785	565580
6004	849919	565433
6005	850030	565271
6006	850151	565116
6007	850275	564963
6008	850394	564806
6009	850531	564662
6010	850691	564532
6011	850833	564391
6012	850986	564258
6013	851096	564095
6014	851218	563941
6015	851336	563784
6016	851480	563644
6017	851604	563490
6018	851746	563350
6019	851866	563194
6020	852009	563053
6021	852126	562895
6022	852260	562749
6023	852375	562590
6024	852513	562446
6025	852637	562293
6026	852769	562145
6027	852885	561987
6028	853044	561857
6029	853329	561810
6030	853460	561662
6031	853582	561508
6032	853708	561355
6033	853841	561208
6034	853972	561060
6035	854123	560925
6036	854235	560764
6037	854365	560615
6038	854479	560455
6039	854612	560308
6040	854726	560149
6041	854870	560009
6042	854983	559849
6043	855112	559699
6044	855232	559544
6045	855370	559400
6046	855501	559252
6047	855636	559106
6048	855752	558948
6049	855884	558800
6050	855993	558638
6051	856109	558480
6052	856226	558322
6053	856361	558176
6054	856483	558022
6055	856617	557876
6056	856720	557709
6057	856869	557573
6058	856995	557421
6059	857128	557274
6060	857237	557112
6061	857359	556958
6062	857479	556802
6063	857613	556656
6064	857729	556498
6065	857863	556352
6066	857986	556199
6067	858123	556055
6068	858229	555890
6069	858344	555731
6070	858475	555583
6071	858651	555465
6072	858781	555316
6073	858921	555173
6074	859033	555013
6075	859170	554868
6076	859300	554720
6077	859427	554569
6078	859540	554409
6079	859676	554264
6080	859804	554114
6081	859944	553972
6082	860061	553815
6083	860195	553669
6084	860306	553508
6085	860465	553378
6086	860581	553221
6087	860714	553074
6088	860826	552913
6089	860959	552766
6090	861080	552612
6091	861220	552470
6092	861344	552318
6093	861484	552175
6094	861603	552019
6095	861730	551869
6096	861845	551711
6097	861989	551571
6098	862143	551438
6099	862273	551289
6100	862390	551132
6101	862526	550987
6102	862649	550834
6103	862785	550690
6104	862890	550525
6105	863033	550385
6106	863159	550234
6107	863294	550088
6108	863422	549938
6109	863549	549788
6110	863659	549627
6111	863792	549480
6112	863912	549325
6113	864051	549183
6114	864165	549024
6115	864280	548865
6116	864389	548704
6117	864506	548547
6118	864630	548395
6119	864767	548251
6120	864879	548091
6121	865017	547948
6122	865143	547797
6123	865281	547653
6124	865397	547496
6125	865540	547355
6126	865660	547201
6127	865804	547061
6128	865916	546901
6129	866055	546759
6130	866175	546604
6131	866320	546465
6132	866438	546309
6133	866565	546159
6134	866681	546002
6135	866817	545857
6136	866930	545698
6137	867053	545545
6138	867174	545392
6139	867305	545244
6140	867421	545087
6141	867543	544933
6142	867665	544780
6143	867793	544630
6144	867902	544469
6145	868032	544321
6146	868141	544159
6147	868288	544022
6148	868398	543861
6149	868543	543722
6150	868657	543564
6151	868790	543417
6152	868910	543263
6153	869036	543112
6154	869152	542955
6155	869269	542799
6156	869401	542652
6157	869527	542501
6158	869634	542338
6159	869751	542182
6160	869927	542063
6161	870060	541917
6162	870172	541757
6163	870313	541616
6164	870423	541455
6165	870569	541317
6166	870694	541166
6167	870825	541018
6168	870937	540859
6169	871074	540715
6170	871195	540562
6171	871328	540415
6172	871445	540259
6173	871580	540114
6174	871695	539956
6175	871833	539813
6176	871947	539656
6177	872085	539513
6178	872203	539357
6179	872331	539208
6180	872456	539056
6181	872594	538913
6182	872707	538755
6183	872848	538614
6184	872963	538457
6185	873090	538307
6186	873216	538156
6187	873354	538013
6188	873462	537852
6189	873594	537705
6190	873705	537545
6191	873823	537390
6192	874092	537327
6193	874333	537247
6194	874447	537089
6195	874581	536944
6196	874711	536796
6197	874858	536659
6198	874984	536508
6199	875107	536356
6200	875227	536201
6201	875370	536061
6202	875490	535907
6203	875625	535763
6204	875738	535604
6205	875867	535456
6206	875989	535303
6207	876128	535160
6208	876252	535009
6209	876383	534861
6210	876496	534704
6211	876634	534560
6212	876759	534409
6213	876889	534261
6214	877001	534103
6215	877141	533961
6216	877255	533803
6217	877403	533666
6218	877524	533513
6219	877645	533359
6220	877762	533204
6221	877899	533060
6222	878013	532903
6223	878135	532750
6224	878254	532596
6225	878400	532458
6226	878507	532296
6227	878634	532146
6228	878760	531996
6229	878897	531853
6230	879017	531699
6231	879149	531552
6232	879258	531392
6233	879393	531247
6234	879517	531095
6235	879644	530946
6236	879767	530794
6237	879899	530647
6238	880017	530492
6239	880166	530356
6240	880316	530221
6241	880465	530085
6242	880575	529925
6243	880694	529771
6244	880818	529619
6245	880947	529471
6246	881064	529315
6247	881202	529172
6248	881308	529010
6249	881430	528858
6250	881560	528710
6251	881686	528560
6252	881808	528408
6253	881948	528266
6254	882066	528111
6255	882200	527966
6256	882304	527803
6257	882431	527653
6258	882559	527505
6259	882686	527355
6260	882795	527195
6261	882934	527053
6262	883069	526908
6263	883199	526761
6264	883308	526601
6265	883433	526450
6266	883546	526293
6267	883678	526146
6268	883802	525995
6269	883953	525860
6270	884093	525719
6271	884227	525574
6272	884331	525410
6273	884447	525255
6274	884659	525156
6275	884831	525033
6276	884970	524891
6277	885086	524735
6278	885214	524587
6279	885325	524428
6280	885469	524289
6281	885579	524130
6282	885702	523978
6283	885817	523821
6284	885965	523685
6285	886075	523526
6286	886221	523387
6287	886335	523231
6288	886472	523088
6289	886585	522930
6290	886703	522776
6291	886835	522629
6292	886967	522483
6293	887076	522323
6294	887211	522179
6295	887320	522019
6296	887454	521874
6297	887570	521718
6298	887710	521577
6299	887840	521430
6300	887987	521292
6301	888104	521137
6302	888249	520999
6303	888402	520865
6304	888543	520724
6305	888649	520563
6306	888779	520415
6307	888891	520258
6308	889016	520107
6309	889146	519960
6310	889285	519818
6311	889415	519671
6312	889547	519524
6313	889656	519365
6314	889804	519228
6315	889914	519069
6316	890044	518922
6317	890156	518764
6318	890266	518606
6319	890393	518456
6320	890541	518320
6321	890654	518163
6322	890793	518021
6323	890915	517869
6324	891051	517725
6325	891164	517568
6326	891311	517430
6327	891435	517280
6328	891567	517134
6329	891691	516984
6330	891819	516835
6331	891925	516674
6332	892057	516528
6333	892162	516367
6334	892293	516220
6335	892413	516067
6336	892543	515920
6337	892666	515769
6338	892797	515622
6339	892907	515463
6340	893042	515319
6341	893168	515170
6342	893307	515028
6343	893424	514873
6344	893567	514734
6345	893676	514575
6346	893814	514432
6347	893935	514280
6348	894072	514137
6349	894179	513977
6350	894313	513832
6351	894430	513677
6352	894557	513529
6353	894678	513376
6354	894821	513237
6355	895007	513122
6356	895264	513048
6357	895371	512887
6358	895503	512742
6359	895685	512625
6360	895807	512473
6361	895912	512312
6362	896044	512166
6363	896156	512008
6364	896310	511875
6365	896428	511721
6366	896566	511579
6367	896680	511423
6368	896824	511284
6369	896946	511133
6370	897078	510986
6371	897193	510831
6372	897333	510690
6373	897451	510536
6374	897589	510394
6375	897707	510240
6376	897840	510094
6377	897945	509933
6378	898084	509791
6379	898206	509640
6380	898356	509505
6381	898482	509355
6382	898620	509213
6383	898727	509053
6384	898867	508912
6385	898990	508761
6386	899132	508621
6387	899239	508461
6388	899357	508308
6389	899479	508156
6390	899607	508008
6391	899718	507850
6392	899853	507707
6393	899979	507557
6394	900124	507419
6395	900241	507265
6396	900377	507122
6397	900525	506985
6398	900656	506839
6399	900765	506680
6400	900899	506535
6401	901025	506387
6402	901160	506243
6403	901269	506084
6404	901404	505940
6405	901519	505785
6406	901668	505649
6407	901783	505494
6408	901917	505349
6409	902028	505192
6410	902159	505046
6411	902269	504888
6412	902403	504743
6413	902517	504588
6414	902656	504446
6415	902766	504288
6416	902917	504153
6417	903084	504027
6418	903210	503878
6419	903374	503750
6420	903599	503657
6421	903720	503505
6422	903862	503365
6423	903986	503215
6424	904126	503074
6425	904237	502917
6426	904367	502770
6427	904486	502617
6428	904631	502479
6429	904742	502322
6430	904888	502184
6431	905010	502033
6432	905137	501885
6433	905252	501729
6434	905386	501585
6435	905498	501429
6436	905647	501292
6437	905755	501133
6438	905894	500992
6439	906012	500839
6440	906153	500698
6441	906280	500550
6442	906422	500410
6443	906527	500249
6444	906637	500092
6445	906769	499947
6446	906911	499807
6447	907029	499653
6448	907152	499503
6449	907279	499355
6450	907408	499208
6451	907517	499050
6452	907665	498913
6453	907786	498762
6454	907929	498622
6455	908046	498468
6456	908180	498324
6457	908306	498175
6458	908430	498026
6459	908547	497872
6460	908678	497726
6461	908794	497572
6462	908920	497423
6463	909050	497277
6464	909187	497135
6465	909297	496977
6466	909441	496838
6467	909562	496687
6468	909703	496546
6469	909831	496399
6470	910010	496279
6471	910152	496140
6472	910288	495996
6473	910400	495840
6474	910544	495701
6475	910699	495569
6476	910872	495446
6477	911031	495315
6478	911180	495179
6479	911301	495028
6480	911440	494886
6481	911552	494730
6482	911688	494587
6483	911800	494430
6484	911947	494293
6485	912071	494143
6486	912213	494004
6487	912324	493847
6488	912463	493706
6489	912594	493560
6490	912734	493419
6491	912855	493267
6492	912986	493122
6493	913106	492970
6494	913233	492822
6495	913356	492672
6496	913490	492528
6497	913633	492389
6498	913761	492241
6499	913879	492089
6500	914024	491950
6501	914171	491813
6502	914306	491670
6503	914430	491520
6504	914567	491378
6505	914688	491226
6506	914826	491085
6507	914970	490945
6508	915131	490816
6509	915260	490669
6510	915396	490526
6511	915489	490360
6512	915622	490215
6513	915736	490060
6514	915849	489905
6515	916134	489842
6516	916300	489715
6517	916436	489572
6518	916557	489420
6519	916695	489279
6520	916820	489130
6521	916962	488990
6522	917083	488839
6523	917221	488697
6524	917333	488541
6525	917467	488397
6526	917597	488251
6527	917738	488110
6528	917856	487958
6529	917989	487813
6530	918114	487664
6531	918244	487518
6532	918370	487370
6533	918570	487261
6534	918708	487119
6535	918840	486974
6536	918958	486821
6537	919103	486683
6538	919226	486533
